Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value
"TM","Detailed trade matrix","804","Ukraine","858","Uruguay","5610","Import Quantity","24212.02","Wine","2009","2009","t","0"
"TM","Detailed trade matrix","804","Ukraine","858","Uruguay","5610","Import Quantity","24212.02","Wine","2012","2012","t","1"
"TM","Detailed trade matrix","804","Ukraine","858","Uruguay","5610","Import Quantity","24212.02","Wine","2013","2013","t","19"
"TM","Detailed trade matrix","804","Ukraine","858","Uruguay","5610","Import Quantity","24212.02","Wine","2014","2014","t","5.8"
"TM","Detailed trade matrix","804","Ukraine","858","Uruguay","5610","Import Quantity","24212.02","Wine","2015","2015","t","2.81"
"TM","Detailed trade matrix","804","Ukraine","858","Uruguay","5610","Import Quantity","24212.02","Wine","2016","2016","t","2.45"
"TM","Detailed trade matrix","804","Ukraine","858","Uruguay","5610","Import Quantity","24212.02","Wine","2017","2017","t","3.42"
"TM","Detailed trade matrix","804","Ukraine","858","Uruguay","5610","Import Quantity","24212.02","Wine","2018","2018","t","6.48"
"TM","Detailed trade matrix","804","Ukraine","858","Uruguay","5610","Import Quantity","24212.02","Wine","2019","2019","t","3.15"
"TM","Detailed trade matrix","804","Ukraine","858","Uruguay","5610","Import Quantity","24212.02","Wine","2020","2020","t","1.85"
"TM","Detailed trade matrix","804","Ukraine","858","Uruguay","5610","Import Quantity","24212.02","Wine","2021","2021","t","4.59"
"TM","Detailed trade matrix","804","Ukraine","858","Uruguay","5622","Import Value","24212.02","Wine","2008","2008","1000 USD","26"
"TM","Detailed trade matrix","804","Ukraine","858","Uruguay","5622","Import Value","24212.02","Wine","2009","2009","1000 USD","0"
"TM","Detailed trade matrix","804","Ukraine","858","Uruguay","5622","Import Value","24212.02","Wine","2012","2012","1000 USD","6"
"TM","Detailed trade matrix","804","Ukraine","858","Uruguay","5622","Import Value","24212.02","Wine","2013","2013","1000 USD","81"
"TM","Detailed trade matrix","804","Ukraine","858","Uruguay","5622","Import Value","24212.02","Wine","2014","2014","1000 USD","33"
"TM","Detailed trade matrix","804","Ukraine","858","Uruguay","5622","Import Value","24212.02","Wine","2015","2015","1000 USD","15"
"TM","Detailed trade matrix","804","Ukraine","858","Uruguay","5622","Import Value","24212.02","Wine","2016","2016","1000 USD","14"
"TM","Detailed trade matrix","804","Ukraine","858","Uruguay","5622","Import Value","24212.02","Wine","2017","2017","1000 USD","21"
"TM","Detailed trade matrix","804","Ukraine","858","Uruguay","5622","Import Value","24212.02","Wine","2018","2018","1000 USD","44"
"TM","Detailed trade matrix","804","Ukraine","858","Uruguay","5622","Import Value","24212.02","Wine","2019","2019","1000 USD","20"
"TM","Detailed trade matrix","804","Ukraine","858","Uruguay","5622","Import Value","24212.02","Wine","2020","2020","1000 USD","11"
"TM","Detailed trade matrix","804","Ukraine","858","Uruguay","5622","Import Value","24212.02","Wine","2021","2021","1000 USD","33"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5610","Import Quantity","24212.02","Wine","2008","2008","t","1172"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5610","Import Quantity","24212.02","Wine","2014","2014","t","1717.97"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5610","Import Quantity","24212.02","Wine","2015","2015","t","796.11"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5610","Import Quantity","24212.02","Wine","2016","2016","t","673.31"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5610","Import Quantity","24212.02","Wine","2017","2017","t","1356.38"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5610","Import Quantity","24212.02","Wine","2018","2018","t","859.08"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5610","Import Quantity","24212.02","Wine","2019","2019","t","833.75"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5610","Import Quantity","24212.02","Wine","2020","2020","t","1076.68"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5610","Import Quantity","24212.02","Wine","2021","2021","t","1346.27"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5622","Import Value","24212.02","Wine","2008","2008","1000 USD","4687"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5622","Import Value","24212.02","Wine","2014","2014","1000 USD","4588"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5622","Import Value","24212.02","Wine","2015","2015","1000 USD","2147"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5622","Import Value","24212.02","Wine","2016","2016","1000 USD","1882"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5622","Import Value","24212.02","Wine","2017","2017","1000 USD","4463"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5622","Import Value","24212.02","Wine","2018","2018","1000 USD","2737"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5622","Import Value","24212.02","Wine","2019","2019","1000 USD","2917"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5622","Import Value","24212.02","Wine","2020","2020","1000 USD","2893"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5622","Import Value","24212.02","Wine","2021","2021","1000 USD","3991"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5910","Export Quantity","24212.02","Wine","2017","2017","t","6.77"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5910","Export Quantity","24212.02","Wine","2019","2019","t","67.52"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5910","Export Quantity","24212.02","Wine","2020","2020","t","3.39"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5910","Export Quantity","24212.02","Wine","2021","2021","t","9.37"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5922","Export Value","24212.02","Wine","2017","2017","1000 USD","7"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5922","Export Value","24212.02","Wine","2019","2019","1000 USD","272"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5922","Export Value","24212.02","Wine","2020","2020","1000 USD","15"
"TM","Detailed trade matrix","784","United Arab Emirates","032","Argentina","5922","Export Value","24212.02","Wine","2021","2021","1000 USD","20"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5610","Import Quantity","24212.02","Wine","2008","2008","t","0"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5610","Import Quantity","24212.02","Wine","2014","2014","t","1.52"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5610","Import Quantity","24212.02","Wine","2015","2015","t","1.42"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5610","Import Quantity","24212.02","Wine","2016","2016","t","0.73"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5610","Import Quantity","24212.02","Wine","2017","2017","t","2.15"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5610","Import Quantity","24212.02","Wine","2018","2018","t","2.04"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5610","Import Quantity","24212.02","Wine","2019","2019","t","2.12"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5610","Import Quantity","24212.02","Wine","2020","2020","t","1.22"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5610","Import Quantity","24212.02","Wine","2021","2021","t","2.51"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5622","Import Value","24212.02","Wine","2008","2008","1000 USD","1"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5622","Import Value","24212.02","Wine","2014","2014","1000 USD","4"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5622","Import Value","24212.02","Wine","2015","2015","1000 USD","5"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5622","Import Value","24212.02","Wine","2016","2016","1000 USD","2"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5622","Import Value","24212.02","Wine","2017","2017","1000 USD","6"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5622","Import Value","24212.02","Wine","2018","2018","1000 USD","6"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5622","Import Value","24212.02","Wine","2019","2019","1000 USD","8"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5622","Import Value","24212.02","Wine","2020","2020","1000 USD","3"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5622","Import Value","24212.02","Wine","2021","2021","1000 USD","8"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5910","Export Quantity","24212.02","Wine","2008","2008","t","8"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5910","Export Quantity","24212.02","Wine","2014","2014","t","33.33"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5910","Export Quantity","24212.02","Wine","2015","2015","t","10.56"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5910","Export Quantity","24212.02","Wine","2016","2016","t","19.57"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5910","Export Quantity","24212.02","Wine","2017","2017","t","19.13"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5910","Export Quantity","24212.02","Wine","2018","2018","t","20.43"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5910","Export Quantity","24212.02","Wine","2019","2019","t","6.71"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5910","Export Quantity","24212.02","Wine","2020","2020","t","2.08"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5910","Export Quantity","24212.02","Wine","2021","2021","t","8.45"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5922","Export Value","24212.02","Wine","2008","2008","1000 USD","41"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5922","Export Value","24212.02","Wine","2014","2014","1000 USD","331"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5922","Export Value","24212.02","Wine","2015","2015","1000 USD","153"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5922","Export Value","24212.02","Wine","2016","2016","1000 USD","224"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5922","Export Value","24212.02","Wine","2017","2017","1000 USD","260"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5922","Export Value","24212.02","Wine","2018","2018","1000 USD","362"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5922","Export Value","24212.02","Wine","2019","2019","1000 USD","132"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5922","Export Value","24212.02","Wine","2020","2020","1000 USD","47"
"TM","Detailed trade matrix","784","United Arab Emirates","076","Brazil","5922","Export Value","24212.02","Wine","2021","2021","1000 USD","38"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5610","Import Quantity","24212.02","Wine","2008","2008","t","554"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5610","Import Quantity","24212.02","Wine","2014","2014","t","4250.2"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5610","Import Quantity","24212.02","Wine","2015","2015","t","1796.27"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5610","Import Quantity","24212.02","Wine","2016","2016","t","1278.25"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5610","Import Quantity","24212.02","Wine","2017","2017","t","4333.31"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5610","Import Quantity","24212.02","Wine","2018","2018","t","2186.27"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5610","Import Quantity","24212.02","Wine","2019","2019","t","2205.93"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5610","Import Quantity","24212.02","Wine","2020","2020","t","1590.41"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5610","Import Quantity","24212.02","Wine","2021","2021","t","3147.15"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5622","Import Value","24212.02","Wine","2008","2008","1000 USD","1155"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5622","Import Value","24212.02","Wine","2014","2014","1000 USD","12222"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5622","Import Value","24212.02","Wine","2015","2015","1000 USD","4645"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5622","Import Value","24212.02","Wine","2016","2016","1000 USD","3192"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5622","Import Value","24212.02","Wine","2017","2017","1000 USD","11684"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5622","Import Value","24212.02","Wine","2018","2018","1000 USD","7229"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5622","Import Value","24212.02","Wine","2019","2019","1000 USD","5944"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5622","Import Value","24212.02","Wine","2020","2020","1000 USD","4233"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5622","Import Value","24212.02","Wine","2021","2021","1000 USD","7684"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5910","Export Quantity","24212.02","Wine","2008","2008","t","12"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5910","Export Quantity","24212.02","Wine","2017","2017","t","0.03"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5910","Export Quantity","24212.02","Wine","2018","2018","t","0.01"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5910","Export Quantity","24212.02","Wine","2019","2019","t","249.33"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5910","Export Quantity","24212.02","Wine","2020","2020","t","49.86"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5910","Export Quantity","24212.02","Wine","2021","2021","t","134.41"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5922","Export Value","24212.02","Wine","2008","2008","1000 USD","26"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5922","Export Value","24212.02","Wine","2017","2017","1000 USD","0"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5922","Export Value","24212.02","Wine","2018","2018","1000 USD","0"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5922","Export Value","24212.02","Wine","2019","2019","1000 USD","692"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5922","Export Value","24212.02","Wine","2020","2020","1000 USD","125"
"TM","Detailed trade matrix","784","United Arab Emirates","152","Chile","5922","Export Value","24212.02","Wine","2021","2021","1000 USD","115"
"TM","Detailed trade matrix","784","United Arab Emirates","170","Colombia","5610","Import Quantity","24212.02","Wine","2008","2008","t","0"
"TM","Detailed trade matrix","784","United Arab Emirates","170","Colombia","5610","Import Quantity","24212.02","Wine","2014","2014","t","0.03"
"TM","Detailed trade matrix","784","United Arab Emirates","170","Colombia","5622","Import Value","24212.02","Wine","2008","2008","1000 USD","0"
"TM","Detailed trade matrix","784","United Arab Emirates","170","Colombia","5622","Import Value","24212.02","Wine","2014","2014","1000 USD","0"
"TM","Detailed trade matrix","784","United Arab Emirates","170","Colombia","5910","Export Quantity","24212.02","Wine","2017","2017","t","4.07"
"TM","Detailed trade matrix","784","United Arab Emirates","170","Colombia","5922","Export Value","24212.02","Wine","2017","2017","1000 USD","68"
"TM","Detailed trade matrix","784","United Arab Emirates","600","Paraguay","5610","Import Quantity","24212.02","Wine","2019","2019","t","0"
"TM","Detailed trade matrix","784","United Arab Emirates","600","Paraguay","5622","Import Value","24212.02","Wine","2019","2019","1000 USD","0"
"TM","Detailed trade matrix","784","United Arab Emirates","600","Paraguay","5910","Export Quantity","24212.02","Wine","2014","2014","t","4.17"
"TM","Detailed trade matrix","784","United Arab Emirates","600","Paraguay","5922","Export Value","24212.02","Wine","2014","2014","1000 USD","19"
"TM","Detailed trade matrix","784","United Arab Emirates","604","Peru","5610","Import Quantity","24212.02","Wine","2014","2014","t","0.04"
"TM","Detailed trade matrix","784","United Arab Emirates","604","Peru","5610","Import Quantity","24212.02","Wine","2017","2017","t","0.5"
"TM","Detailed trade matrix","784","United Arab Emirates","604","Peru","5610","Import Quantity","24212.02","Wine","2019","2019","t","0.24"
"TM","Detailed trade matrix","784","United Arab Emirates","604","Peru","5622","Import Value","24212.02","Wine","2014","2014","1000 USD","0"
"TM","Detailed trade matrix","784","United Arab Emirates","604","Peru","5622","Import Value","24212.02","Wine","2017","2017","1000 USD","2"
"TM","Detailed trade matrix","784","United Arab Emirates","604","Peru","5622","Import Value","24212.02","Wine","2019","2019","1000 USD","1"
"TM","Detailed trade matrix","784","United Arab Emirates","858","Uruguay","5610","Import Quantity","24212.02","Wine","2014","2014","t","0.43"
"TM","Detailed trade matrix","784","United Arab Emirates","858","Uruguay","5610","Import Quantity","24212.02","Wine","2015","2015","t","0.74"
"TM","Detailed trade matrix","784","United Arab Emirates","858","Uruguay","5610","Import Quantity","24212.02","Wine","2016","2016","t","9.52"
"TM","Detailed trade matrix","784","United Arab Emirates","858","Uruguay","5610","Import Quantity","24212.02","Wine","2017","2017","t","3.92"
"TM","Detailed trade matrix","784","United Arab Emirates","858","Uruguay","5610","Import Quantity","24212.02","Wine","2018","2018","t","1.18"
"TM","Detailed trade matrix","784","United Arab Emirates","858","Uruguay","5610","Import Quantity","24212.02","Wine","2019","2019","t","2.47"
"TM","Detailed trade matrix","784","United Arab Emirates","858","Uruguay","5610","Import Quantity","24212.02","Wine","2020","2020","t","0.64"
"TM","Detailed trade matrix","784","United Arab Emirates","858","Uruguay","5610","Import Quantity","24212.02","Wine","2021","2021","t","2.26"
"TM","Detailed trade matrix","784","United Arab Emirates","858","Uruguay","5622","Import Value","24212.02","Wine","2014","2014","1000 USD","2"
"TM","Detailed trade matrix","784","United Arab Emirates","858","Uruguay","5622","Import Value","24212.02","Wine","2015","2015","1000 USD","3"
"TM","Detailed trade matrix","784","United Arab Emirates","858","Uruguay","5622","Import Value","24212.02","Wine","2016","2016","1000 USD","44"
"TM","Detailed trade matrix","784","United Arab Emirates","858","Uruguay","5622","Import Value","24212.02","Wine","2017","2017","1000 USD","20"
"TM","Detailed trade matrix","784","United Arab Emirates","858","Uruguay","5622","Import Value","24212.02","Wine","2018","2018","1000 USD","6"
"TM","Detailed trade matrix","784","United Arab Emirates","858","Uruguay","5622","Import Value","24212.02","Wine","2019","2019","1000 USD","35"
"TM","Detailed trade matrix","784","United Arab Emirates","858","Uruguay","5622","Import Value","24212.02","Wine","2020","2020","1000 USD","4"
"TM","Detailed trade matrix","784","United Arab Emirates","858","Uruguay","5622","Import Value","24212.02","Wine","2021","2021","1000 USD","15"
"TM","Detailed trade matrix","784","United Arab Emirates","858","Uruguay","5910","Export Quantity","24212.02","Wine","2014","2014","t","2.45"
"TM","Detailed trade matrix","784","United Arab Emirates","858","Uruguay","5922","Export Value","24212.02","Wine","2014","2014","1000 USD","12"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5610","Import Quantity","24212.02","Wine","2008","2008","t","20379"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5610","Import Quantity","24212.02","Wine","2009","2009","t","18521"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5610","Import Quantity","24212.02","Wine","2010","2010","t","15062"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5610","Import Quantity","24212.02","Wine","2011","2011","t","15114"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5610","Import Quantity","24212.02","Wine","2012","2012","t","14975"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5610","Import Quantity","24212.02","Wine","2013","2013","t","18488"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5610","Import Quantity","24212.02","Wine","2014","2014","t","20312.8"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5610","Import Quantity","24212.02","Wine","2015","2015","t","27212.92"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5610","Import Quantity","24212.02","Wine","2016","2016","t","32029.31"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5610","Import Quantity","24212.02","Wine","2017","2017","t","30446.94"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5610","Import Quantity","24212.02","Wine","2018","2018","t","30958.38"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5610","Import Quantity","24212.02","Wine","2019","2019","t","41547.22"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5610","Import Quantity","24212.02","Wine","2020","2020","t","52825.11"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5610","Import Quantity","24212.02","Wine","2021","2021","t","55276.5"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5622","Import Value","24212.02","Wine","2008","2008","1000 USD","59615"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5622","Import Value","24212.02","Wine","2009","2009","1000 USD","52716"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5622","Import Value","24212.02","Wine","2010","2010","1000 USD","49096"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5622","Import Value","24212.02","Wine","2011","2011","1000 USD","54262"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5622","Import Value","24212.02","Wine","2012","2012","1000 USD","54027"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5622","Import Value","24212.02","Wine","2013","2013","1000 USD","67345"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5622","Import Value","24212.02","Wine","2014","2014","1000 USD","76245"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5622","Import Value","24212.02","Wine","2015","2015","1000 USD","93936"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5622","Import Value","24212.02","Wine","2016","2016","1000 USD","100768"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5622","Import Value","24212.02","Wine","2017","2017","1000 USD","104302"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5622","Import Value","24212.02","Wine","2018","2018","1000 USD","107562"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5622","Import Value","24212.02","Wine","2019","2019","1000 USD","125990"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5622","Import Value","24212.02","Wine","2020","2020","1000 USD","137795"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5622","Import Value","24212.02","Wine","2021","2021","1000 USD","142849"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5910","Export Quantity","24212.02","Wine","2008","2008","t","12"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5910","Export Quantity","24212.02","Wine","2009","2009","t","27"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5910","Export Quantity","24212.02","Wine","2010","2010","t","32"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5910","Export Quantity","24212.02","Wine","2011","2011","t","12"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5910","Export Quantity","24212.02","Wine","2012","2012","t","8"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5910","Export Quantity","24212.02","Wine","2019","2019","t","1.1"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5910","Export Quantity","24212.02","Wine","2020","2020","t","0.02"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5910","Export Quantity","24212.02","Wine","2021","2021","t","577.2"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5922","Export Value","24212.02","Wine","2008","2008","1000 USD","95"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5922","Export Value","24212.02","Wine","2009","2009","1000 USD","208"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5922","Export Value","24212.02","Wine","2010","2010","1000 USD","244"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5922","Export Value","24212.02","Wine","2011","2011","1000 USD","85"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5922","Export Value","24212.02","Wine","2012","2012","1000 USD","88"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5922","Export Value","24212.02","Wine","2019","2019","1000 USD","129"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5922","Export Value","24212.02","Wine","2020","2020","1000 USD","2"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","032","Argentina","5922","Export Value","24212.02","Wine","2021","2021","1000 USD","253"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","068","Bolivia (Plurinational State of)","5610","Import Quantity","24212.02","Wine","2016","2016","t","6.75"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","068","Bolivia (Plurinational State of)","5610","Import Quantity","24212.02","Wine","2017","2017","t","9"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","068","Bolivia (Plurinational State of)","5610","Import Quantity","24212.02","Wine","2018","2018","t","11.14"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","068","Bolivia (Plurinational State of)","5610","Import Quantity","24212.02","Wine","2019","2019","t","5.67"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","068","Bolivia (Plurinational State of)","5610","Import Quantity","24212.02","Wine","2020","2020","t","6.3"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","068","Bolivia (Plurinational State of)","5622","Import Value","24212.02","Wine","2016","2016","1000 USD","45"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","068","Bolivia (Plurinational State of)","5622","Import Value","24212.02","Wine","2017","2017","1000 USD","60"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","068","Bolivia (Plurinational State of)","5622","Import Value","24212.02","Wine","2018","2018","1000 USD","75"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","068","Bolivia (Plurinational State of)","5622","Import Value","24212.02","Wine","2019","2019","1000 USD","37"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","068","Bolivia (Plurinational State of)","5622","Import Value","24212.02","Wine","2020","2020","1000 USD","43"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","076","Brazil","5610","Import Quantity","24212.02","Wine","2008","2008","t","71"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","076","Brazil","5610","Import Quantity","24212.02","Wine","2009","2009","t","30"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","076","Brazil","5610","Import Quantity","24212.02","Wine","2010","2010","t","113"
